,ARM,HR1_10SCALE,HR2_1,HR2_2,HR2_3,HR2_4,HR2_5,HR3,HR4,HR5,HR6,HR7_1,HR7_2,HR7_3,HR7_4,HR8,HR11,HR12_1,HR12_2,HR12_3,HR12_4,HR12_5,HR13,HR14,COVID_HR1,COVID_HR2,COVID_HR3,STIMULUS2,STIMULUS3,STIMULUS4,STIMULUS5,STIMULUS6,POLICY1,POLICY2,POLICY3,POLICY4,PERSONAL2,PERSONAL3,PERSONAL4,WORRY_1,WORRY_2,WORRY_3,WORRY_4,WORRY_5,WORRY_6,WORRY_7,WORRY_8,MEDIA1,MEDIA2,MEDIA5,MEDIA6_1,MEDIA6_2,MEDIA6_3,MEDIA6_4,MEDIA6_5,MEDIA6_6,MEDIA6_7,MEDIA7,MEDIA9,MEDIA10,MEDIA11,MEDIA12,MEDIA13,MEDIA14,MEDIA15,MEDIA17,MH1,MH2,CHILDCARE1,CHILDCARE2,CHILDCARE3,ELDERLYCARE1,IDEOLOGY1,IDEOLOGY2,IDEOLOGY3,IDEOLOGY4,IDEOLOGY5,IDEOLOGY6,IDEOLOGY7,IDEOLOGY8,CULTURE1_1,CULTURE1_2,CULTURE1_3,CULTURE1_4,CULTURE1_5,CULTURE1_6,CULTURE2_1,CULTURE2_2,CULTURE2_3,CULTURE2_4,CULTURE2_5,CULTURE2_6,CULTURE2_7,RUMORS2,DEMOGRAPHIC1,DEMOGRAPHIC2,DEMOGRAPHIC4,DEMOGRAPHIC5,DEMOGRAPHIC6,DEMOGRAPHIC7,DEMOGRAPHIC8,DEMOGRAPHIC9,DEMOGRAPHIC10,DEMOGRAPHIC11,DEMOGRAPHIC12,DEMOGRAPHIC13,age,STIMULUS1_WORK_FROM_HOME,STIMULUS1_LOST_JOB,STIMULUS1_FURLOUGHED,STIMULUS1_REDUCED_HOURS,STIMULUS1_PAY_CUT,STIMULUS1_WORK_MORE_HOUR,STIMULUS1_INCREASED_PAY,STIMULUS1_Nothing changed,POLICY5_EVERYONE_SD,POLICY5_AFFECTED_AREA_SD,POLICY5_VOLUNTARY_SD,POLICY5_OLD_PEOPLE_SD,POLICY5_CLOSE_SCHOOL,POLICY5R_CLOSE_UNIVERSITY,POLICY5_CANCEL_LARGE_EVENT,POLICY5_OTHER,POLICY6_EVERYONE_SD,POLICY6_AFFECTED_AREA_SD,POLICY6_VOLUNTARY_SD,POLICY6_OLD_PEOPLE_SD,POLICY6_CLOSE_SCHOOL,POLICY6_CLOSE_UNIVERSITY,POLICY6_CANCEL_LARGE_EVENT,POLICY6_OTHER,PERSONAL1_WOKR_HOME,PERSONAL1_STAYHOME_GOGROCERY,PERSONAL1_DIST_OLDER_RELATIVES,PERSONAL1_DIST_OTHER_FAMILY,PERSONAL1_DAYCARE_CLOSEDSHCOOL,PERSONAL1_DAYCARE_VOLUNTARILY,PERSONAL5_WASH_HANDS,PERSONAL5_SANITIZER,PERSONAL5_TESTING_COVID,PERSONAL5_CHANGEED_TRAVELPLAN,PERSONAL5_AVOIDED_WITH_OTHERS,PERSONAL5_AVOING_WIHT_ADULTS,PERSONAL5_AVOIDED_GATHERING,PERSONAL5_INFO_COVID,PERSONAL5_Selfquarantined,PERSONAL6_EXP_COM,PERSONAL6_SOMEONE_EXP_COM,PERSONAL6_NOTABL_FOOD_TABLE,PERSONAL6_FEELING_ISOLATED,PERSONAL6_NOTABL_GETCARE,PERSONAL6_NOTABL_TREATMENT,PERSONAL6_CHILD_EDUCATION,PERSONAL6_NOTABL_PAY_RENT,PERSONAL6_NOTABL_TAKECARE_FAM,PERSONAL6_NOTABL_WORK,PERSONAL6_FINANCIAL_IMPACTS,PERSONAL6_OTHER,PERSONAL7_RED_INCOME,PERSONAL7_LOST_JOB,PERSONAL7_LOSS_CHILDCARE,PERSONAL7_FOOD,PERSONAL7_SUPPLIES,PERSONAL7_MEDICATIONS,PERSONAL7_TRANSPORTATION,PERSONAL7_HEALTHCARE,PERSONAL7_NONE,PERSONAL7_OTHER,MEDIA3_TV,MEDIA3_SOCIAL_MEDIA,MEDIA3_NEWSPAPER,MEDIA3_MAGAZINES,MEDIA3_BLOGS_PODCASTS,MEDIA3_GOVERNMENT,MEDIA3_HEALTH_DEP,MEDIA3_MEMBER,MEDIA3_PRACTITIONERS,MEDIA3_RESEARCHERS,MEDIA3_ARTICLES,MEDIA3_OTHER,MEDIA4_TV,MEDIA4_SOCIAL_MEDIA,MEDIA4_NEWSPAPER,MEDIA4_MAGAZINES,MEDIA4_BLOGS_PODCASTS,MEDIA4_GOVERNMENT,MEDIA4_HEALTH_DEP,MEDIA4_MEMBER,MEDIA4_PRACTITIONERS,MEDIA4_RESEARCHERS,MEDIA4_ARTICLES,MEDIA4_OTHER,MEDIA8_DIABETES,MEDIA8_HEART,MEDIA8_CANCER,MEDIA8_HIV/AIDS,MEDIA8_ASTHMA,MEDIA8_LUNG,MEDIA8_OTHER,MEDIA16_KITCHEN,MEDIA16_DISTRICT,MEDIA16_FOODSTAMPS,MEDIA16_NOTFOOD_ASS,MEDIA16_DONTKNOW,RUMORS1_ACCIDENTLY_ESCAPED,RUMORS1_PURPOSEFULLY_LEAKED,RUMORS1_USARMY_BROUGHT,RUMORS1_BAT_TO_HUMANS,RUMORS1_BAT_ANIMAL_HUMANS,RUMORS1_WET_MARKET,RUMORS1_OTHER
518,2,1,5,5,5,5,5,4,4,4,4,4,4,4,4,3,A,2,2,2,2,2,E,A,All,,A,C,3,3,D,D,1,2,B,B,2,4,4,2,2,2,2,2,2,2,2,3,A,C,5,5,5,5,5,5,5,4,B,4,B,1,B,No,B,B,3,0,Yes,B,No,Yes,A,A,A,B,2,4,D,D,5,5,5,5,5,5,5,5,5,5,5,5,5,D,It,Yes,OH,43224,Yes,No,B,4,Male,5,A,2,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0
519,1,5,3,3,4,4,4,3,2,3,1,3,4,3,1,2,B,2,2,2,1,2,E,A,,B,C,C,2,2,D,C,1,1,C,B,3,1,4,1,1,1,1,1,1,1,1,2,C,C,5,5,5,4,4,4,4,2,B,1,E,0,B,No,B,B,1,1,Yes,B,No,No,A,A,A,B,0,2,C,E,2,4,2,3,3,3,2,4,3,4,4,3,3,A, work in the HR department,No,NY,10022,Yes,No,B,2,Female,2,A,1,41,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
520,0,2,3,3,3,3,3,0,0,0,0,2,0,0,0,3,A,0,2,0,0,2,A,D,,D,C,A,0,0,D,E,0,0,A,A,0,3,2,0,0,0,0,0,0,0,0,1,D,E,1,1,1,1,1,1,1,2,C,2,A,0,C,No,B,B,3,3,No,C,No,No,C,F,D,B,2,0,B,E,5,1,4,5,1,1,1,5,5,5,5,3,3,B,Unemployed,No,TX,78228,Yes,No,J,0,Male,0,B,0,20,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
521,1,1,5,2,4,4,3,3,2,3,2,3,2,2,3,2,A,2,2,2,2,2,C,E,Some,C,A,B,2,2,A,C,1,2,B,B,2,1,4,2,2,2,2,2,1,1,1,2,B,D,3,3,3,3,3,2,3,3,B,3,E,0,B,No,B,A,1,0,No,B,No,No,A,A,D,B,1,3,B,D,3,5,1,2,2,4,2,5,5,5,5,4,1,E,Student,Yes,NY,10001,No,No,F,4,Female,2,D,1,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0
522,2,1,2,3,2,3,3,3,1,3,1,0,3,2,3,1,A,2,0,0,0,2,F,E,Some,C,C,C,2,2,D,C,0,0,B,A,3,1,4,1,0,2,1,0,1,1,1,1,B,A,3,4,4,4,3,2,3,4,B,1,E,0,B,No,B,B,2,2,No,C,No,Yes,C,A,D,B,0,1,,A,3,4,3,5,1,2,2,3,4,4,5,5,4,A,student,No,TX,77351,Yes,No,L,2,Female,1,A,0,22,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0
523,0,1,5,5,5,5,5,4,4,4,4,1,2,4,4,1,A,2,1,2,2,2,C,C,Some,D,B,B,3,3,D,C,1,1,C,B,3,1,4,1,0,2,2,1,2,1,1,3,A,C,4,4,5,4,4,5,4,4,A,1,E,0,B,No,B,B,3,0,Yes,B,No,No,A,A,A,B,2,3,D,D,4,5,2,3,4,4,5,2,2,5,5,5,1,A,Education,Yes,NY,10002,Yes,No,F,4,Male,4,A,2,35,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
524,1,7,4,3,5,3,3,3,3,2,2,2,2,1,0,1,C,1,1,1,1,1,E,C,All,D,C,C,0,1,A,A,1,1,B,A,2,2,2,0,0,1,1,0,0,0,0,1,C,F,2,4,1,4,1,3,3,2,B,2,E,0,B,No,B,B,1,1,No,C,No,Yes,C,C,D,A,1,2,C,3,4,3,3,5,1,2,4,1,1,1,1,2,5,A,sales,Yes,TX,77375,Yes,No,A,3,Male,3,A,0,57,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
525,0,5,2,2,5,5,4,4,4,3,2,0,0,0,0,0,A,2,2,2,2,2,E,F,Some,C,C,B,0,0,A,C,0,1,B,B,1,1,3,1,1,1,1,1,1,1,0,2,C,D,2,4,3,4,3,3,2,3,A,1,E,0,B,No,B,B,0,0,No,A,No,No,A,H,A,B,-1,2,A,D,3,4,2,3,4,3,2,3,3,4,4,4,2,F,retired,No,MT,59405,Yes,No,A,2,Female,2,A,0,70,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
526,1,1,5,5,5,4,4,3,3,3,3,2,3,3,4,3,B,0,2,2,2,1,C,B,,D,C,C,2,3,B,C,2,1,C,A,2,3,4,1,2,1,2,2,1,2,2,3,B,C,4,4,4,5,3,3,2,4,B,3,E,0,B,No,B,A,1,3,Yes,A,No,No,A,B,A,A,-2,1,A,E,5,5,1,3,4,1,4,3,1,4,5,4,5,E,IT expert,Yes,NY,10001,Yes,No,A,4,Male,4,A,2,35,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
527,0,1,3,2,3,5,5,4,1,4,1,3,3,3,0,3,B,2,2,0,2,0,E,A,,,C,C,0,1,D,D,1,0,C,B,3,1,4,1,1,1,0,0,1,1,1,1,B,B,1,4,4,5,4,3,3,3,A,0,E,0,B,No,B,B,0,1,No,A,No,No,A,A,A,A,-2,3,A,D,3,3,3,3,3,3,2,5,5,5,5,4,1,E,student,No,PA,15237,Yes,No,A,2,Female,4,A,1,19,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0
528,1,4,4,2,4,3,3,4,3,3,1,3,2,2,0,1,A,1,1,0,1,2,E,A,Some,,C,C,1,1,A,D,0,0,B,A,1,1,4,0,0,1,2,0,0,1,1,0,D,F,3,3,3,3,1,3,3,3,A,1,E,0,A,No,B,B,0,1,No,C,No,No,B,H,B,,2,1,C,3,3,4,3,4,3,4,2,2,3,4,4,4,5,F,Pharmacy technician ,Yes,TX,77357,Yes,No,A,3,Female,3,A,1,65,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
529,1,5,4,3,3,4,4,3,3,2,2,3,3,2,3,2,B,2,2,0,1,2,E,B,,C,A,A,2,3,C,C,1,1,A,A,2,2,3,0,0,0,1,1,1,2,0,2,C,A,4,3,3,3,3,4,3,4,B,3,E,0,B,No,B,B,1,1,Yes,A,No,No,B,B,A,"Someone else, write-in below",-1,3,C,3,4,4,5,3,5,4,4,4,4,5,3,3,4,D,Business owner,No,SC,29708,Yes,No,B,3,Male,3,A,2,19,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
530,2,1,4,4,4,3,3,3,2,3,2,3,3,2,3,2,B,2,2,2,2,2,E,E,Some,B,A,C,2,2,D,B,1,1,B,B,3,2,3,1,0,1,1,0,1,0,0,2,B,C,2,1,3,3,2,3,3,3,B,3,D,1,B,No,B,A,2,3,Yes,B,No,No,A,A,A,B,2,3,C,D,5,3,4,3,3,2,4,3,3,4,5,2,2,B,Information technology,Yes,NY,10001,Yes,No,L,4,Male,4,A,1,47,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
531,1,10,5,5,5,5,5,4,4,4,4,3,0,3,4,3,B,2,2,2,2,2,D,C,Some,,A,B,2,2,A,C,2,2,C,B,3,2,4,2,2,2,2,2,2,2,2,3,C,D,5,5,5,5,5,5,5,3,B,4,D,0,B,No,B,A,2,2,Yes,A,No,No,C,A,A,B,2,2,C,D,4,5,2,5,5,5,5,5,5,5,5,5,5,B,Insurance,Yes,NY,10001,Yes,No,B,4,Male,5,A,3,40,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
532,1,9,2,3,3,3,3,3,2,4,1,2,3,3,3,2,B,1,1,1,1,1,B,A,Some,B,B,C,2,2,A,B,1,2,B,B,2,3,4,2,2,2,2,2,2,2,2,2,B,C,3,3,3,3,3,3,3,3,B,4,E,0,C,No,B,B,1,1,No,A,No,No,A,A,A,B,2,4,D,D,5,5,5,5,5,5,5,5,5,5,5,5,5,B,Manufacturer,Yes,TN,37210,Yes,No,A,4,Female,3,C,0,50,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
533,1,6,4,4,2,5,4,4,4,4,4,3,3,2,4,3,A,1,2,2,2,2,C,B,All,,A,B,3,2,A,C,1,2,B,A,1,1,3,2,1,2,0,2,0,2,1,2,B,C,3,3,1,2,2,1,1,4,A,3,E,1,B,No,B,A,2,3,Yes,B,No,No,B,B,A,B,1,3,C,D,5,3,5,3,4,4,5,3,4,4,2,3,3,C,Football player ,Yes,GA,30008,Yes,No,B,4,Male,3,A,1,25,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
534,1,7,3,3,4,4,4,1,2,2,2,3,3,3,3,1,A,0,0,0,0,2,E,F,,,C,C,2,2,A,A,0,0,B,B,3,1,4,1,1,1,0,0,1,0,1,2,A,D,4,4,4,5,3,4,3,3,B,0,E,0,B,No,B,B,1,1,No,C,No,Yes,B,B,D,A,0,2,C,3,3,3,3,3,3,3,3,3,3,3,3,3,5,B,retired,No,MA,1867,Yes,No,B,2,Female,3,A,1,71,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
535,0,2,1,1,4,1,0,4,3,4,2,1,1,1,1,1,C,1,1,1,1,1,E,F,All,B,B,A,0,0,A,A,0,0,A,B,2,1,2,0,0,0,0,0,0,0,0,0,D,D,3,1,1,1,1,1,1,4,A,0,E,0,B,No,B,B,0,0,No,C,No,No,B,H,B,,2,0,C,3,4,1,5,4,1,1,5,3,3,5,3,5,3,B,retired,No,CA,92677,Yes,No,L,4,Female,2,A,0,81,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
536,2,5,3,3,3,3,3,2,2,0,0,2,2,2,2,1,C,0,0,0,0,0,E,D,,C,C,C,0,0,D,D,1,2,A,A,3,0,2,1,1,1,1,1,1,1,1,2,C,F,2,2,2,2,2,2,2,4,B,3,E,0,B,No,B,B,3,2,No,C,No,Yes,C,H,B,,0,2,,E,3,3,3,3,3,3,3,3,3,3,3,3,3,F,unemployed contractor,No,MA,1824,Yes,No,J,1,Female,0,A,1,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
537,2,10,2,3,3,4,0,4,3,3,3,1,1,1,1,1,C,1,1,1,1,1,E,F,Some,C,B,B,2,2,A,A,1,0,A,A,2,2,1,0,0,0,0,1,0,0,0,2,B,D,3,1,1,2,1,2,2,4,A,4,E,0,B,No,B,B,0,0,No,A,No,Yes,B,B,B,,1,4,C,3,4,4,4,5,2,2,5,2,2,2,2,2,5,B,Retired ,No,PA,17601,Yes,No,A,4,Female,3,A,0,72,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
538,0,3,4,5,5,5,5,4,2,4,2,2,1,3,3,1,C,0,0,0,0,1,F,A,Some,C,C,A,2,2,D,A,1,1,B,B,1,3,2,0,0,2,2,0,0,2,2,3,A,C,4,4,4,4,2,2,2,2,A,1,E,0,B,No,B,B,3,3,No,C,No,No,B,B,B,,1,3,A,3,3,3,2,2,3,1,3,3,3,3,3,4,4,A,Student ,No,SC,29018,Yes,No,A,4,Female,3,A,1,22,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
539,0,5,4,4,5,5,5,3,3,3,2,0,3,4,3,2,A,2,2,2,0,2,C,C,,,A,A,2,2,A,C,1,1,B,A,2,1,4,1,2,2,2,0,1,1,2,1,B,C,3,3,3,5,3,4,2,4,B,2,E,0,B,No,B,B,1,1,Yes,C,No,No,C,B,B,,-1,2,C,E,4,3,1,3,3,3,1,4,4,5,4,5,4,D,general contractor,No,NY,10001,Yes,No,B,4,Male,4,A,2,28,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
540,2,7,3,3,4,4,0,4,3,3,2,1,1,1,1,1,D,1,1,1,1,1,E,F,All,D,B,C,2,2,A,A,0,0,B,B,2,1,4,2,2,2,2,2,0,0,1,2,C,A,4,3,1,4,1,1,1,4,B,2,E,0,B,No,B,B,0,0,No,C,No,Yes,B,B,B,,1,3,A,3,4,3,4,4,2,2,4,1,1,1,1,2,3,F,retired,No,CO,81240,Yes,No,A,4,Female,2,A,1,72,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
541,1,3,4,4,5,5,5,3,4,3,3,3,3,2,2,2,A,2,2,2,2,2,C,B,All,B,A,A,2,2,A,D,1,1,B,B,2,2,4,0,0,1,1,0,1,1,1,2,B,C,4,4,4,5,3,3,3,3,A,3,D,0,B,No,B,A,2,0,Yes,A,No,No,C,B,A,B,1,2,C,D,4,4,1,4,4,4,4,3,3,5,4,5,3,A,Student,No,NY,10003,Yes,No,B,3,Female,4,A,1,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
542,0,1,1,1,4,4,4,3,2,1,1,4,4,4,4,3,B,2,2,2,2,2,E,F,,,A,C,2,2,A,B,0,0,C,B,3,1,4,1,1,1,0,0,2,0,2,2,C,D,3,4,4,4,3,3,3,3,B,3,E,0,B,No,B,A,0,0,No,A,No,Yes,A,A,B,,-1,3,A,D,1,5,1,1,5,5,1,5,5,5,5,5,1,D,retired,No,IL,62044,Yes,No,J,1,Male,1,A,0,67,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
543,0,10,1,1,1,1,1,1,1,1,1,2,2,2,2,1,C,1,1,1,1,1,E,D,Some,D,C,C,2,2,D,A,0,0,A,A,0,4,1,0,0,0,0,0,0,0,0,0,D,E,1,1,1,1,1,1,1,3,B,4,E,0,B,No,B,B,0,0,No,C,No,No,B,B,B,,2,3,A,A,5,2,4,5,1,1,5,1,2,4,2,4,4,B,homemaker,No,GA,30120,Yes,No,A,4,Female,2,A,1,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
